Dataset,Filename,DateTime,Longitude,Latitude,LAIm,LAIe,Canopy cover (ff),Ground Cover (fc),Canopy Porosity,clumping index,k,Big gaps ,Total Gaps,Total pixels
LRC_47_SHZ_PAI_2020_09_21,IMG_3913.JPG,2020:09:21 10:58:45,140.5992889,-34.43729722,0.295824244,0.240470626,0.164659325,0.43377917,0.620407487,0.868834631,0.7,4056496.625,5984514.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3914.JPG,2020:09:21 10:58:52,140.5991833,-34.43730833,0.284141558,0.230973965,0.156088554,0.393047946,0.602876556,0.853235231,0.7,4348301.625,6045916.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3915.JPG,2020:09:21 10:59:00,140.5991056,-34.43729444,0.311591507,0.253287573,0.166971494,0.389140527,0.570922372,0.837577463,0.7,4376295,5967949.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3916.JPG,2020:09:21 10:59:06,140.599075,-34.43729444,0.279081207,0.226860489,0.146917905,0.325704252,0.548922363,0.813380729,0.7,4830762.625,6111616.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3917.JPG,2020:09:21 10:59:13,140.5990139,-34.43728611,0.246546922,0.200413908,0.118832197,0.215920778,0.449649086,0.733023045,0.7,5617269,6312827.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3918.JPG,2020:09:21 10:59:20,140.5989694,-34.43728333,0.24359735,0.198016249,0.132489015,0.32304342,0.589872424,0.833501351,0.7,4849825.25,6214987.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3919.JPG,2020:09:21 10:59:27,140.5988917,-34.437275,0.31774609,0.258290532,0.146188266,0.245084036,0.403517798,0.710560889,0.7,5408338.75,6116843.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3920.JPG,2020:09:21 10:59:34,140.5988472,-34.437275,0.310576125,0.252462186,0.162923008,0.357791266,0.544642299,0.818015356,0.7,4600886.125,5996953.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3921.JPG,2020:09:21 10:59:47,140.5988,-34.43729722,0.228456714,0.185708678,0.122098735,0.282373509,0.567598478,0.814290837,0.7,5141191,6289425.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3922.JPG,2020:09:21 10:59:54,140.5987389,-34.43729722,0.251372049,0.204336174,0.12187924,0.22397385,0.455832725,0.738638519,0.7,5559575.5,6290997.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3923.JPG,2020:09:21 11:00:02,140.5986944,-34.43729722,0.290032471,0.23576259,0.160370581,0.41283713,0.611540316,0.860960997,0.7,4206528.75,6015239.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3924.JPG,2020:09:21 11:00:09,140.5986333,-34.43730833,0.229137683,0.186262226,0.118372252,0.249900721,0.526322889,0.785462662,0.7,5373831.25,6316122.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3925.JPG,2020:09:21 11:00:16,140.5985722,-34.43730278,0.295323802,0.240063825,0.137831633,0.236534081,0.417286367,0.717395161,0.7,5469592,6176712.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3926.JPG,2020:09:21 11:00:23,140.5985417,-34.43730278,0.285499224,0.232077589,0.15314852,0.358017112,0.572231286,0.83177583,0.7,4599268.125,6066979.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3927.JPG,2020:09:21 11:00:32,140.5984639,-34.437325,0.321000438,0.260935937,0.160358036,0.313203362,0.48800666,0.777834769,0.7,4920321,6015329.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3928.JPG,2020:09:21 11:00:40,140.5984028,-34.437325,0.270530838,0.219910036,0.147045484,0.357828796,0.589061905,0.839878136,0.7,4600617.25,6110702.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3929.JPG,2020:09:21 11:00:48,140.5983583,-34.43731667,0.375716152,0.305413435,0.195658493,0.421536841,0.535844856,0.827871705,0.7,4144202.625,5762431.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3932.JPG,2020:09:21 11:01:08,140.5983417,-34.43728333,0.456986699,0.371476916,0.237349633,0.507892272,0.53267721,0.847025552,0.7,3525538.5,5463749.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3933.JPG,2020:09:21 11:01:15,140.5984028,-34.43726667,0.262381523,0.213285592,0.136443526,0.292887251,0.534143171,0.79870597,0.7,5065868.875,6186656.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3934.JPG,2020:09:21 11:01:22,140.5984639,-34.43727778,0.290432185,0.236087511,0.149238745,0.31096013,0.520071125,0.794991273,0.7,4936391.875,6094989.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3935.JPG,2020:09:21 11:01:29,140.598525,-34.43727778,0.300545603,0.244308541,0.16027685,0.368344597,0.564872536,0.830313857,0.7,4525280.375,6015911,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3936.JPG,2020:09:21 11:01:36,140.5985861,-34.43727222,0.274157759,0.2228583,0.14651107,0.338746692,0.567490771,0.825503367,0.7,4737324.5,6114531.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3937.JPG,2020:09:21 11:01:46,140.5986333,-34.43727778,0.249140371,0.20252208,0.122076227,0.229024931,0.466974068,0.746541327,0.7,5523388.75,6289586.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3938.JPG,2020:09:21 11:01:52,140.5986778,-34.437275,0.304593052,0.247598645,0.158094128,0.33772534,0.531885504,0.807105275,0.7,4744641.625,6031548.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3939.JPG,2020:09:21 11:01:59,140.5987556,-34.437275,0.285319797,0.231931735,0.154860252,0.375146109,0.587200164,0.842429569,0.7,4476553.25,6054716.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3940.JPG,2020:09:21 11:02:08,140.5988167,-34.43726389,0.255712227,0.207864232,0.137542189,0.324129294,0.575656407,0.826649372,0.7,4842045.875,6178785.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3941.JPG,2020:09:21 11:02:15,140.5988306,-34.43726389,0.280733747,0.228203811,0.154369354,0.390000345,0.604181495,0.853236537,0.7,4370135.125,6058233.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3942.JPG,2020:09:21 11:02:22,140.5988778,-34.43726389,0.280977559,0.228402002,0.15173766,0.361921792,0.580744615,0.836697872,0.7,4571294.375,6077087.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3943.JPG,2020:09:21 11:02:30,140.5989389,-34.43727222,0.289269247,0.235142178,0.133862379,0.226524987,0.409061311,0.709726659,0.7,5541298.75,6205148.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3944.JPG,2020:09:21 11:02:37,140.5990139,-34.43728333,0.325569742,0.264650249,0.173754913,0.400199256,0.565828994,0.837493739,0.7,4297068.5,5919352,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3945.JPG,2020:09:21 11:02:44,140.5990444,-34.43727778,0.300358493,0.244156442,0.144899158,0.263732768,0.450583412,0.744519236,0.7,5274736.25,6126079.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3946.JPG,2020:09:21 11:02:51,140.5991222,-34.43727222,0.289624672,0.235431097,0.16172962,0.431013196,0.624768751,0.870163543,0.7,4076312.5,6005503.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3947.JPG,2020:09:21 11:02:58,140.5991667,-34.43726389,0.312348719,0.253903098,0.163300495,0.355437431,0.540564721,0.815436067,0.7,4617749.375,5994249.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3948.JPG,2020:09:21 11:03:05,140.5992278,-34.43725833,0.277292656,0.225406605,0.137756921,0.265885289,0.481893406,0.763597856,0.7,5259315.25,6177247.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3949.JPG,2020:09:21 11:03:13,140.5992889,-34.43726667,0.25501442,0.207296996,0.133172347,0.288992795,0.539184544,0.800599586,0.7,5093769.375,6210092,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3950.JPG,2020:09:21 11:03:20,140.5993194,-34.43727222,0.307959332,0.250335038,0.163497465,0.371005673,0.559312762,0.828150759,0.7,4506216,5992838,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3953.JPG,2020:09:21 11:03:37,140.59935,-34.43722778,0.344390472,0.279949308,0.165110686,0.297050212,0.444165735,0.748552821,0.7,5036044.75,5981280.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3954.JPG,2020:09:21 11:03:44,140.5993056,-34.43722778,0.289887153,0.235644463,0.146522359,0.293705804,0.501125422,0.780776404,0.7,5060004.625,6114450.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3955.JPG,2020:09:21 11:03:53,140.5992444,-34.43722222,0.295514174,0.240218575,0.152659279,0.322269847,0.526299838,0.800795031,0.7,4855367.25,6070484.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3956.JPG,2020:09:21 11:04:00,140.5991833,-34.437225,0.250122961,0.203320811,0.125142759,0.245238433,0.489709841,0.763593341,0.7,5407232.625,6267617.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3957.JPG,2020:09:21 11:04:07,140.5991528,-34.43722778,0.228698537,0.185905252,0.125524852,0.315195902,0.601756078,0.83785534,0.7,4906046.125,6264879.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3958.JPG,2020:09:21 11:04:14,140.599075,-34.43724167,0.245233815,0.199346505,0.133417229,0.325600402,0.590242432,0.834175631,0.7,4831506.625,6208337.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3959.JPG,2020:09:21 11:04:21,140.5990139,-34.43724444,0.299633172,0.243566841,0.166496979,0.436000679,0.618126789,0.868290057,0.7,4040581.375,5971349,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3960.JPG,2020:09:21 11:04:28,140.5989694,-34.43724167,0.290953618,0.236511375,0.14658341,0.291680829,0.497452711,0.778265764,0.7,5074511.875,6114013,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3961.JPG,2020:09:21 11:04:35,140.5989083,-34.43723611,0.353219163,0.287126005,0.162257055,0.271355592,0.402050079,0.716042582,0.7,5220125.125,6001724.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3962.JPG,2020:09:21 11:04:42,140.5988472,-34.43723333,0.286681515,0.233038653,0.149019529,0.319551071,0.533659741,0.804108347,0.7,4874845,6096560.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3963.JPG,2020:09:21 11:04:49,140.5988,-34.43723333,0.322234796,0.261939326,0.168555752,0.367371245,0.541184145,0.818351954,0.7,4532253.625,5956599.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3964.JPG,2020:09:21 11:04:56,140.5987389,-34.43723611,0.215578988,0.175240588,0.117420936,0.287624299,0.591755854,0.827717186,0.7,5103573.5,6322937.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3965.JPG,2020:09:21 11:05:03,140.5986778,-34.43725556,0.208827373,0.169752311,0.109376937,0.239211017,0.542759618,0.792411102,0.7,5450414,6380566.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3966.JPG,2020:09:21 11:05:10,140.5986333,-34.43725278,0.257231483,0.20909921,0.138841958,0.330641555,0.580083157,0.830142969,0.7,4795391,6169474,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3967.JPG,2020:09:21 11:05:17,140.5985861,-34.43724722,0.283094064,0.230122474,0.145252723,0.301570526,0.518345758,0.792010534,0.7,5003660.5,6123546.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3968.JPG,2020:09:21 11:05:36,140.5985722,-34.43725833,0.283605569,0.230538268,0.15868256,0.425946395,0.627458849,0.870354836,0.7,4112611.875,6027332.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3969.JPG,2020:09:21 11:05:43,140.5984944,-34.43726389,0.283530059,0.230476887,0.149523252,0.333069107,0.551074391,0.816029411,0.7,4777999.625,6092951.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3970.JPG,2020:09:21 11:05:50,140.5984333,-34.43727222,0.315705082,0.25663143,0.157206794,0.304935907,0.484459552,0.773930517,0.7,4979550.375,6037905.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3971.JPG,2020:09:21 11:05:57,140.5983722,-34.437275,0.364060695,0.295938907,0.190257982,0.413666937,0.540069643,0.828117719,0.7,4200583.875,5801121.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3974.JPG,2020:09:21 11:06:16,140.5983417,-34.43724167,0.38367741,0.311885009,0.204068219,0.465454778,0.561572404,0.84982776,0.7,3829567.5,5702182.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3975.JPG,2020:09:21 11:06:23,140.5983889,-34.43723333,0.394452341,0.320643772,0.211922036,0.497692106,0.574190481,0.862527721,0.7,3598614.125,5645916.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3976.JPG,2020:09:21 11:06:31,140.5984639,-34.43721667,0.307245169,0.249754507,0.142469023,0.241885598,0.411006591,0.714636253,0.7,5431252.875,6143489.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3977.JPG,2020:09:21 11:06:39,140.598525,-34.43721667,0.361342839,0.293729606,0.19202998,0.436972984,0.560544961,0.843007574,0.7,4033615.625,5788426.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3978.JPG,2020:09:21 11:06:47,140.5985722,-34.43721111,0.268911692,0.218593859,0.132877878,0.253601905,0.476037542,0.757420479,0.7,5347315.375,6212201.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3979.JPG,2020:09:21 11:06:54,140.5986167,-34.43721667,0.271766422,0.220914422,0.151013884,0.395470334,0.618141057,0.860573284,0.7,4330947.25,6082272.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3980.JPG,2020:09:21 11:07:02,140.5986639,-34.43721667,0.273383105,0.222228596,0.145361511,0.331268111,0.561196787,0.820809004,0.7,4790902.25,6122766.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3981.JPG,2020:09:21 11:07:09,140.5987083,-34.43721389,0.240361834,0.195386152,0.123137988,0.254713044,0.516561907,0.780998963,0.7,5339355,6281979.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3982.JPG,2020:09:21 11:07:15,140.5987861,-34.43721111,0.234864387,0.190917368,0.128894734,0.32353896,0.601609851,0.839344265,0.7,4846275.125,6240737.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3983.JPG,2020:09:21 11:07:22,140.5988472,-34.43722222,0.257713766,0.20949125,0.138310772,0.323793683,0.572842896,0.825171275,0.7,4844450.25,6173279.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3984.JPG,2020:09:21 11:07:29,140.5989083,-34.437225,0.30152978,0.245108562,0.164797792,0.408110651,0.596193357,0.853179972,0.7,4240390,5983522.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3985.JPG,2020:09:21 11:07:36,140.5989528,-34.437225,0.307884754,0.250274415,0.167238431,0.406124427,0.588208885,0.849148477,0.7,4254619.625,5966037.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3986.JPG,2020:09:21 11:07:44,140.5990139,-34.43721111,0.316314152,0.257126533,0.166575757,0.3696269,0.549340816,0.822927233,0.7,4516093.75,5970784.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3987.JPG,2020:09:21 11:07:51,140.5990611,-34.4372,0.260506546,0.211761455,0.131173648,0.2607045,0.496849315,0.771091116,0.7,5296431.25,6224411,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3988.JPG,2020:09:21 11:07:58,140.5991056,-34.43720556,0.254690861,0.207033981,0.139871422,0.351887451,0.60251091,0.845133202,0.7,4643182,6162098.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3989.JPG,2020:09:21 11:08:05,140.5991528,-34.43720556,0.268274467,0.218075869,0.136937722,0.280810765,0.512348745,0.784209798,0.7,5152386.75,6183116.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3990.JPG,2020:09:21 11:08:13,140.5992139,-34.43720556,0.255593352,0.207767601,0.144292457,0.400486187,0.639706782,0.870951655,0.7,4295012.875,6130425.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3991.JPG,2020:09:21 11:08:20,140.5992889,-34.43720556,0.299979357,0.243848249,0.166203854,0.430823328,0.614218073,0.865613539,0.7,4077672.75,5973449,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3992.JPG,2020:09:21 11:08:27,140.5993194,-34.4372,0.480293563,0.390422679,0.218917797,0.361687989,0.39473302,0.734892456,0.7,4572969.375,5595797.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3995.JPG,2020:09:21 11:08:47,140.59935,-34.43716111,0.406869475,0.330737455,0.199487414,0.374727655,0.46764694,0.781236937,0.7,4479551.125,5735000.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3996.JPG,2020:09:21 11:08:53,140.5993194,-34.43716389,0.271279037,0.220518235,0.146541569,0.349829568,0.581105822,0.834451515,0.7,4657925,6114312.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3997.JPG,2020:09:21 11:09:00,140.5992583,-34.43718056,0.306997264,0.249552989,0.162888618,0.369000535,0.55856807,0.827360306,0.7,4520581.125,5997199.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3998.JPG,2020:09:21 11:09:07,140.5991833,-34.43718611,0.294131259,0.239094426,0.12883262,0.200994464,0.35902404,0.669871729,0.7,5724203.5,6241182.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_3999.JPG,2020:09:21 11:09:14,140.5991222,-34.43718056,0.271408638,0.220623585,0.14424629,0.328306005,0.560634629,0.81991635,0.7,4812123.25,6130756.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4001.JPG,2020:09:21 11:09:21,140.599075,-34.43718611,0.269522647,0.219090494,0.135357146,0.267452308,0.493901746,0.770880054,0.7,5248088.875,6194439.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4002.JPG,2020:09:21 11:09:28,140.5990306,-34.43719167,0.206757458,0.168069712,0.100175282,0.183833991,0.455077477,0.729324477,0.7,5847143.875,6446488.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4003.JPG,2020:09:21 11:09:35,140.5989694,-34.43718056,0.316955236,0.25764766,0.165785015,0.36128037,0.54111812,0.816988439,0.7,4575889.625,5976449.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4004.JPG,2020:09:21 11:09:42,140.5989083,-34.43718056,0.294708505,0.23956366,0.149097295,0.299496871,0.502174115,0.782649801,0.7,5018516.5,6096003.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4005.JPG,2020:09:21 11:09:49,140.5988472,-34.43718611,0.254275496,0.206696338,0.140049898,0.355768977,0.606345953,0.847679635,0.7,4615374.125,6160820.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4006.JPG,2020:09:21 11:09:56,140.5987861,-34.43718611,0.280089207,0.227679875,0.147281136,0.325511208,0.54753897,0.812625647,0.7,4832145.625,6109014.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4007.JPG,2020:09:21 11:10:03,140.5987556,-34.43718333,0.301070347,0.244735097,0.14978286,0.289972132,0.483457741,0.769936352,0.7,5086753.25,6091091.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4008.JPG,2020:09:21 11:10:10,140.5987083,-34.43718611,0.304574512,0.247583574,0.1535333,0.305901268,0.498095248,0.781813925,0.7,4972634.375,6064222.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4009.JPG,2020:09:21 11:10:18,140.5986472,-34.43719444,0.295594388,0.24028378,0.155372018,0.343023519,0.547051412,0.816074875,0.7,4706684.625,6051050,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4010.JPG,2020:09:21 11:10:25,140.5985861,-34.43718611,0.331076297,0.269126436,0.17631678,0.403623645,0.563165383,0.836964026,0.7,4272535.625,5900998.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4011.JPG,2020:09:21 11:10:33,140.5985417,-34.43718056,0.280873796,0.228317655,0.144039828,0.298683551,0.517751053,0.791059057,0.7,5024343.25,6132235.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4012.JPG,2020:09:21 11:10:40,140.5984806,-34.43716111,0.292569762,0.237825112,0.155265446,0.351933723,0.558821914,0.823895507,0.7,4642850.5,6051813.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4013.JPG,2020:09:21 11:10:47,140.5984194,-34.437175,0.350248177,0.28471094,0.186607659,0.427709355,0.563704518,0.842430004,0.7,4099981.75,5827272.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4014.JPG,2020:09:21 11:10:54,140.5983417,-34.43719444,0.296353927,0.240901197,0.14142724,0.252305068,0.439459377,0.73504702,0.7,5356606.125,6150952.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4017.JPG,2020:09:21 11:11:11,140.5983417,-34.43716389,0.411535599,0.33453047,0.210755622,0.435579276,0.516148646,0.821589313,0.7,4043600.375,5654273,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4018.JPG,2020:09:21 11:11:18,140.5983889,-34.43717222,0.39621345,0.322075348,0.206903426,0.448964882,0.539154543,0.835805916,0.7,3947703.75,5681870.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4019.JPG,2020:09:21 11:11:25,140.59845,-34.43718056,0.294171236,0.239126923,0.157681885,0.367800691,0.571284426,0.83332187,0.7,4529177,6034501.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4020.JPG,2020:09:21 11:11:32,140.5984944,-34.43716111,0.293879189,0.238889523,0.153132189,0.330423281,0.536557508,0.807964,0.7,4796954.75,6067096.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4021.JPG,2020:09:21 11:11:40,140.5985556,-34.43716389,0.306011854,0.248751966,0.166573401,0.407215448,0.590945279,0.850618984,0.7,4246803.375,5970801.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4022.JPG,2020:09:21 11:11:47,140.5986028,-34.43716111,0.285490128,0.232070195,0.157496744,0.40227757,0.608487383,0.857561563,0.7,4282179.125,6035828.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4023.JPG,2020:09:21 11:11:54,140.5986778,-34.43716111,0.261931996,0.212920179,0.132403764,0.265455999,0.501221428,0.774622207,0.7,5262390.75,6215598.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4024.JPG,2020:09:21 11:12:01,140.598725,-34.43715,0.296200792,0.240776716,0.158050106,0.363823655,0.565585953,0.829720822,0.7,4557669.125,6031863.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4025.JPG,2020:09:21 11:12:08,140.5988,-34.43715278,0.279427106,0.227141665,0.151725499,0.368033656,0.587740153,0.841267148,0.7,4527508,6077174.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4026.JPG,2020:09:21 11:12:15,140.5988306,-34.43715556,0.274889145,0.223452831,0.144838613,0.321861583,0.5499972,0.813133347,0.7,4858292.125,6126513,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4027.JPG,2020:09:21 11:12:23,140.5988778,-34.43714444,0.300146052,0.243983752,0.155355199,0.329564317,0.52860431,0.803604457,0.7,4803108.5,6051170.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4028.JPG,2020:09:21 11:12:30,140.5989222,-34.43714167,0.324096663,0.263452807,0.179634336,0.466251207,0.614726282,0.872778003,0.7,3823861.75,5877230.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4029.JPG,2020:09:21 11:12:37,140.5989694,-34.43715278,0.247030317,0.200806852,0.125283809,0.253081589,0.504966723,0.774085427,0.7,5351043,6266606.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4030.JPG,2020:09:21 11:12:45,140.5990306,-34.43716389,0.2570436,0.208946483,0.134395013,0.292572646,0.540643958,0.802124116,0.7,5068122.75,6201332.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4031.JPG,2020:09:21 11:12:52,140.5991222,-34.43716389,0.2234084,0.181604986,0.116636197,0.252933003,0.538865251,0.793026551,0.7,5352107.5,6328559.625,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4032.JPG,2020:09:21 11:13:00,140.5991528,-34.43715556,0.298519393,0.242661469,0.156246964,0.34109681,0.541927807,0.813038532,0.7,4720487.875,6044781.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4033.JPG,2020:09:21 11:13:11,140.5992278,-34.43714444,0.296017404,0.240627643,0.138620421,0.23923698,0.420572768,0.720131469,0.7,5450228,6171061.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4034.JPG,2020:09:21 11:13:18,140.599275,-34.43715556,0.248904608,0.202330431,0.126355742,0.255812894,0.506061873,0.775294224,0.7,5331475.5,6258927.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4035.JPG,2020:09:21 11:13:28,140.5993194,-34.43715278,0.298502265,0.242647545,0.156740462,0.345100594,0.545812251,0.815885143,0.7,4691804.125,6041246.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4038.JPG,2020:09:21 11:13:45,140.5993333,-34.43713333,0.475242413,0.386316683,0.232422817,0.434396426,0.46495228,0.795131776,0.7,4052074.5,5499045.75,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4039.JPG,2020:09:21 11:13:52,140.59935,-34.43713056,0.308245838,0.250567935,0.166200207,0.394518967,0.578726953,0.842379403,0.7,4337763,5973475.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4040.JPG,2020:09:21 11:14:00,140.599275,-34.43712222,0.345529725,0.280875388,0.171833666,0.3323826,0.483024485,0.779512254,0.7,4782917.875,5933116.125,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4041.JPG,2020:09:21 11:14:07,140.5992139,-34.43714167,0.290991231,0.23654195,0.155640944,0.360756373,0.568570493,0.830547625,0.7,4579643.625,6049123.375,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4042.JPG,2020:09:21 11:14:14,140.5991528,-34.43714167,0.271252694,0.22049682,0.147375128,0.358152247,0.588512623,0.839678843,0.7,4598300,6108341,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4043.JPG,2020:09:21 11:14:21,140.5991056,-34.43713333,0.314153731,0.255370363,0.160195857,0.327730624,0.511196558,0.79390875,0.7,4816245.375,6016491.25,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4044.JPG,2020:09:21 11:14:30,140.599,-34.43714167,0.260289954,0.211585391,0.14509803,0.384296362,0.622431946,0.860405694,0.7,4410999.375,6124654.5,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4045.JPG,2020:09:21 11:14:38,140.5989833,-34.43715,0.309787678,0.25182127,0.16531919,0.380684163,0.56573137,0.833316784,0.7,4436877.75,5979786.875,7164160
LRC_47_SHZ_PAI_2020_09_21,IMG_4046.JPG,2020:09:21 11:14:47,140.5989083,-34.43713056,0.295568645,0.240262854,0.157913541,0.364845355,0.567176781,0.830711484,0.7,4550349.5,6032842.125,7164160
